id,name,negeri_id,daerah_id,mukim_id
1306010124,"RH. RENGGIE, SG. SEPENDAM, MERADONG",13,1306,1306010
1306010125,"RUMAH MUDAI, SUNGAI SIAN, BINTANGOR",13,1306,1306010
1306010126,SG. MERADONG,13,1306,1306010
1306010127,"KAMPUNG SUNGAI LABAS, BINTANGOR",13,1306,1306010
1306010128,"KPG. SANDAI, SUNGAI MERADONG, MERADONG",13,1306,1306010
1306010129,KAMPUNG DESA SUNGAI EMPRAN,13,1306,1306010
1306010130,"KAWASAN BANDAR BINTANGOR, MERADONG",13,1306,1306010
1306012001,"SG. PAYANG, SARIKEI",13,1306,1306012
1306012002,"SG. PURA, PETAI, SARIKEI",13,1306,1306012
1306012003,"SG. RUSA, NYELONG, SARIKEI",13,1306,1306012
1306012004,"SUNGAI MINUS, SARIKEI",13,1306,1306012
1306012005,"JALAN ULU MINUS, SARIKEI",13,1306,1306012
1306012009,"SG. BAJI, SARIKEI 1",13,1306,1306012
1306012010,"SG. MERUDU, SARIKEI",13,1306,1306012
1306012011,"SG. PUAK, ULU SARIKEI",13,1306,1306012
1306012012,"BATU 5, JLN. ENTABAI",13,1306,1306012
1306012013,JLN. REPOK HILIR/BANDAR SARIKEI,13,1306,1306012
1306012014,KAMPUNG NANGA LINGA,13,1306,1306012
1306012015,"KPG. BUKIT HWANG, SARIKEI",13,1306,1306012
1306012016,"SG. MEKAN, SARE, SARIKEI",13,1306,1306012
1306012017,"SG. NYEMPUL, ULU SARIKEI",13,1306,1306012
1306012018,"SG. SAWA, SARIKEI",13,1306,1306012
1306012019,"SG. SENTEBU, SARIKEI 2",13,1306,1306012
1306012020,"JALAN KIM SAN, SARIKEI",13,1306,1306012
1306012021,"MERUDU HILIR, SARIKEI",13,1306,1306012
1306012022,"MUARA PAYANG, SARIKEI 1",13,1306,1306012
1306012023,"SG. MUGU, SARIKEI 2",13,1306,1306012
1306012024,"SG. PAOH, SARIKEI 3",13,1306,1306012
1306012025,SKIM B MERADONG 2,13,1306,1306012
1306012026,"SG. SELIDAP, SARIKEI 2",13,1306,1306012
1306012027,"SG. SIMPANG, SARE, SARIKEI 2",13,1306,1306012
1306012028,"SG. TAPANG, SARE, SARIKEI 1",13,1306,1306012
1306012029,"SUNGAI PELONG, SARE, SARIKEI",13,1306,1306012
1306012030,"BANDAR SARIKEI, SARIKEI",13,1306,1306012
1306012031,"KAMPUNG RH. ACHUM, SELATAK, BALUT",13,1306,1306012
1306012032,"KAMPUNG RH. MARRY, SUNGAI STRASS, MERADONG",13,1306,1306012
1306012033,"SG. BADAL, SARIKEI 2",13,1306,1306012
1306012034,"SG. GERUGU, RUSA, SARIKEI",13,1306,1306012
1306012035,"SG. KERUBONG, SARIKEI 3",13,1306,1306012
1306012036,"ULU BELAWAI, SARIKEI",13,1306,1306012
1306012037,"BATU 10, JLN. BULAT, SG. STOK",13,1306,1306012
1306012038,"BUKIT HUANG, SARIKEI",13,1306,1306012
1306012039,"BUKIT KINYAU, SARIKEI",13,1306,1306012
1306012040,"JLN. ALLAMANDA 2/MELOR/BUNGA RAYA, SEBERANG, SARIK",13,1306,1306012
1306012041,"SG. BAJI, SARIKEI 2",13,1306,1306012
1306012042,"ULU RIBONG, SARIKEI",13,1306,1306012
1306012043,"KAMPUNG SG. PUAK, ENTABAI",13,1306,1306012
1306012044,"RUMAH JANDA, SUNGAI BAYONG, SARIKEI.",13,1306,1306012
1306012045,SG. BAJI TENGAH & HULU (JLN. HOCK LEE/LOK LEE),13,1306,1306012
1306012046,"SG. PAOH, SARIKEI 1",13,1306,1306012
1306012047,"SG. PAOH, SARIKEI 2",13,1306,1306012
1306012048,"SG. PETAI, SARIKEI",13,1306,1306012
1306012049,"JLN.RAMBAI/ALLAMANDA 3, SARIKEI",13,1306,1306012
1306012050,"KAMPUNG MASJID BARU SELALANG, SARIKEI",13,1306,1306012
1306012051,"KAWASAN MINAH, SARIKEI",13,1306,1306012
1306012052,KAWASAN MURUDU/JAKAR/SARIKEI,13,1306,1306012
1306012053,"KM. 2 ?Ú??, JLN. STOK, SG. SEBERANG",13,1306,1306012
1306012054,"KPG. KABO, NYELONG, PETAI, SARIKEI",13,1306,1306012
1306012055,"BT. 3, SG. BULAT SELANGAN, SARIKEI",13,1306,1306012
1306012056,"JLN. CENTURY, LRG. 1 - 6, SARIKEI",13,1306,1306012
1306012057,"JLN. REPOK TIMUR/TAMAN KIONG, SARIKEI",13,1306,1306012
1306012058,"KAMPUNG RH.MICHAEL MARAU, ULU SEJUGAM,JULAU",13,1306,1306012
1306012059,"KAWASAN BARON/KESA/KEDUP/GARAN, SARIKEI",13,1306,1306012
1306012060,"SG. RUSA HILIR/SG. BULAT HILIR, SARIKEI",13,1306,1306012
1306012061,"SG. SELANGAN, SARIKEI 2",13,1306,1306012
1306012062,"SG. SELEKU, SEBANGKOI, SARIKE",13,1306,1306012
1306012063,"SG. SETAJAM, PETAI, SARIKEI 2",13,1306,1306012
1306012064,"SG. TUKUP, SARE, SARIKEI 1",13,1306,1306012
1306012065,"RUMAH GARAI, SUNGAI MINUS, SARIKEI",13,1306,1306012
1306012066,"RUMAH RIBONG, SUNGAI PAOH, SARIKEI.",13,1306,1306012
1306012067,SG. BAJI,13,1306,1306012
1306012068,"SG. RIBONG, SARIKEI",13,1306,1306012
1306012069,"SUNGAI PASI/SELIDAP, SARIKEI",13,1306,1306012
1306012070,"TAMAN JAMBU BARAT, SARIKEI",13,1306,1306012
1306012071,"BAYONG, RIBONG & SG. JAKAR, SARIKEI",13,1306,1306012
1306012072,"KAWASAN JLN.SG. BARON HILIR/PAKAN HILIR, SARIKEI",13,1306,1306012
1306012073,"SG. GARU, SEBANGKOI, SARIKEI",13,1306,1306012
1306012074,"SUNGAI RUSA, SARIKEI",13,1306,1306012
1306012075,"TANAH PUTIH, SARIKEI 1",13,1306,1306012
1306012076,"KAMPUNG KUALA GENAAN, SEBAUH",13,1306,1306012
1306012077,"JALAN REPOK ULU (KM 8-12), SARIKEI",13,1306,1306012
1306012078,"KAMPUNG RH. CHEREMIE, ULU BINTANG, MERADONG",13,1306,1306012
1306012079,"KAWASAN JLN. CENTRAL/ BUKIT/MERDEKA, SARIKEI",13,1306,1306012
1306012080,"RH. BALI, SG. SENTEBU, SARE, SARIKEI",13,1306,1306012
1306012081,"RH. LANGIE, ULU SUNGAI BALUT, JULAU, SARIKEI",13,1306,1306012
1306012082,"SG. TUKUP, SARE, SARIKEI 2",13,1306,1306012
1306012083,"TANAH PUTIH, SARIKEI 3",13,1306,1306012
1306012084,JLN. DRAHMAN KERIA/MASJID LAMA & SHERIF MANSHOR,13,1306,1306012
1306012085,"KAMPUNG SUNGAI BADAL, SARIKEI",13,1306,1306012
1306012086,"RH. LAWANG, SUNGAI TEKAT, SARE, SARIKEI",13,1306,1306012
1306012087,"RH. THOMAS, SKIM B, SARIKEI",13,1306,1306012
1306012088,"RUMAH KELI, SUNGAI MINUS, SARIKEI.",13,1306,1306012
1306012089,"SG. SIMPANG, SARE, SARIKEI 3",13,1306,1306012
1306012090,"SUNGAI BATU, SARIKEI",13,1306,1306012
1306012091,"JLN. FORTUNE & NYELONG HILIR, SARIKEI",13,1306,1306012
1306012092,"KAMPUNG NG. EMPIT, WAK",13,1306,1306012
1306012093,"KM. 14 ?Ú??, JLN. SARIKEI/ SARIKEI",13,1306,1306012
1306012094,"KPG. BARU SEBERANG, SARIKEI",13,1306,1306012
1306012095,"REPOK WEST/TAMAN HUA TAI/BATU, SARIKEI",13,1306,1306012
1306012096,"RUMAH JAWI, SUNGAI BULAT, SARIKEI.",13,1306,1306012
1306012097,"RUMAH LANJA, SUNGAI SENTEBU, SARIKEI.",13,1306,1306012
1306012098,"ULU SG. PAOH, SARIKEI",13,1306,1306012
1306012099,"JALAN HAJI KARIM, SARIKEI",13,1306,1306012
1306012100,"RH. SABAH, SG. SELANGAN, SARIKEI",13,1306,1306012
1306012101,"RH. SG. KERAPA, KERUBONG, SARIKEI",13,1306,1306012
1306012102,"JLN. SELANGAN, SG. ANYIT",13,1306,1306012
1306012103,"LUBOK LEMBAK, ULU SARIKEI",13,1306,1306012
1306012104,"RH. RENTAP, JLN. NAM KIEW, SG. BARON, SARIKEI",13,1306,1306012
1306012105,"RUMAH JABU, SUNGAI SELEKU, SARIKEI.",13,1306,1306012
1306012106,"RUMAH PADANG, SUNGAI LEPONG, ULU SARIKEI, SARIKEI.",13,1306,1306012
1306012107,"SENTEBU, SARIKEI",13,1306,1306012
1306012108,"SG. ENSULAI, SARIKEI",13,1306,1306012
1306012109,"SG. SEBAYANG, SARIKEI",13,1306,1306012
1306012110,"RUMAH MAN, SUNGAI POAH, SARIKEI.",13,1306,1306012
1306012111,"SG. KUNANG BAYONG, SARIKEI",13,1306,1306012
1306012112,"SG. TAPANG, SARE, SARIKEI 2",13,1306,1306012
1306012113,"RUMAH ENGKANG, JALAN SELALANG, SARIKEI.",13,1306,1306012
1306012114,"RUMAH PATRICK, NANGA RIBONG, SARIKEI.",13,1306,1306012
1306012115,"SG. SELANGAN, SARIKEI 4",13,1306,1306012
1306012116,"SG. SELIDAP, SARIKEI 1",13,1306,1306012
1306012117,"SG. SENTEBU, SARIKEI 1",13,1306,1306012
1306012118,"BUKIT JAONG, SG. SELIDAP, SARI",13,1306,1306012
1306012119,"KAMPUNG RH. JOHN, ULU MELUAN",13,1306,1306012
1306012125,"JLN. REPOK TENGAK/TOK TOK/NYE, SARIKEI",13,1306,1306012
1306012126,"KAMPUNG LAMA SELALANG, SARIKEI",13,1306,1306012
1306012127,"KAMPUNG KM.3, JLN BAYONG, SARIKEI",13,1306,1306012
1306012128,"KM. 21, JLN. SARIKEI/ SARATOK",13,1306,1306012
1306012129,"RUMAH ADONG, SUNGAI TEKAT, SARE, SARIKEI",13,1306,1306012
1306012130,"SG. SEBADAN, NYELONG, SARIKEI",13,1306,1306012
1306012131,"SG. SELANGAN HILIR & SG. MALANG, SARIKEI",13,1306,1306012
1306012132,"SG. SIMPANG, SARE, SARIKEI 1",13,1306,1306012
1306012133,"PANTAK/SEBANYAK/PENINJAU/KWONG MING/REPOK, SARIKEI",13,1306,1306012
1306012134,"RUMAH WILLIAM TANDANG, SUNGAI SELEKU, SARIKEI.",13,1306,1306012
1306012135,"SG. BARON, SARIKEI 2",13,1306,1306012
1306012136,"SG. JAGIT, SARE, SARIKEI",13,1306,1306012
1306012137,"SG. KEMEDU, SARE, SARIKEI",13,1306,1306012
1306012138,"SG. SELANGAN, SARIKEI 1",13,1306,1306012
1306012139,"TANAH PUTIH, SARIKEI 2",13,1306,1306012
1306012140,"KAWASAN KEDUP TENGHA & HILIR/STOK/PANTAK,SARIKEI",13,1306,1306012
1306012141,"RH. CLEMENT, SG. GERUGU, NYELONG, SARIKEI",13,1306,1306012
1306012142,"SG. BADAL, SARIKEI 1",13,1306,1306012
1306012143,"SG. JAONG SARE, SARIKEI",13,1306,1306012
1306012144,"SG. KESA, SARIKEI 1",13,1306,1306012
1306012145,"SG. SELANGAN, SARIKEI 3",13,1306,1306012
1306012146,"SG. SETAJAM, PETAI, SARIKEI 1",13,1306,1306012
1306012147,SKIM B MERADONG 1,13,1306,1306012
1306012148,"SG. DUAH, NYELONG, SARIKEI",13,1306,1306012
1306012149,"SG. KESA, SARIKEI 2",13,1306,1306012
1306012150,"SG. MUGU, SARIKEI 1",13,1306,1306012
1306012151,"BKT. ENGKELAIT, SG. MERAMAT,",13,1306,1306012
1306012152,"JALAN FRIENDSHIP, SARIKEI",13,1306,1306012
1306012153,"RUMAH ROBERT, MERUDU, SARIKEI.",13,1306,1306012
1306012154,"SG. MINAH, BULAT, SARIKEI",13,1306,1306012
1306012155,"SG. SALAH, SARIKEI",13,1306,1306012
1306012156,"SUNGAI TAPANG, BAYONG, SARIKEI",13,1306,1306012
1306012157,"ULU MINUS, SARIKEI",13,1306,1306012
1306012158,"JALAN BERSATU, SARIKEI",13,1306,1306012
1306012159,"KAMPUNG SG. GERUGO, ULU SARIKEI",13,1306,1306012
1306012160,KAMPUNG ULU SUNGAI SARIKEI,13,1306,1306012
1306012161,"PANTAK, BATU 2 ?Ú??, JLN. REPOK, SARIKEI",13,1306,1306012
1306012162,"RH. CELESTINE, SG. SENTEBU, SARIKEI",13,1306,1306012
1306012163,"RUMAH PAPIT, SUNGAI KUAP, ULU NYELONG, SARIKEI.",13,1306,1306012
1306012164,"SG. KERUBONG, SARIKEI 2",13,1306,1306012
1306012165,"SG. RIAN, BAYONG, SARIKEI",13,1306,1306012
1306012166,"SUNGAI PANTOK, SARIKEI",13,1306,1306012
1306012167,"SUNGAI PETAI, SARIKEI",13,1306,1306012
1306012168,"BDC ESTATE/JLN NYELONG BY-PAS, SARIKEI",13,1306,1306012
1306012169,"KAMPUNG SG. KESA, NYELONG",13,1306,1306012
1306012170,"SUNGAI PAOH, SARIKEI",13,1306,1306012
1306012171,"JLN. GETAH & NYELONG PARK, SARIKEI",13,1306,1306012
1306012172,"KM. 20, JLN. SARIKEI/ SARATOK",13,1306,1306012
1306012173,"NG. RIBONG, SARIKEI",13,1306,1306012
1306012174,"SG. LEPONG, ULU SARIKEI",13,1306,1306012
1306012175,"WONG BATANG, BAYONG, SARIKEI",13,1306,1306012
1306012176,JLN. APONG/DRAHMAN KERIA/PENGIRAN KADIR/ABD. RAHMA,13,1306,1306012
1306012177,"KAMPUNG SEBERANG, SARIKEI",13,1306,1306012
1306012178,"KAWASAN SG. BAJI, SARIKEI",13,1306,1306012
1306012179,"MERUDU HULU, SARIKEI",13,1306,1306012
1306012180,"MUARA PAYANG, SARIKEI 2",13,1306,1306012
1306012181,"RUMAH MANGGANG, SUNGAI KERUBONG, SARIKEI.",13,1306,1306012
1306012182,"SG. BARON, SARIKEI 1",13,1306,1306012
1306012183,"SG. KERUBONG, SARIKEI 1",13,1306,1306012
1306012184,"SG. SERAYAH, SARE, SARIKEI",13,1306,1306012
1306012185,"SG. STOK, SARIKEI",13,1306,1306012
1306054001,"KAMPUNG BINTAGOR BESAR, KUCHING",13,1306,1306054
1306054002,"KAMPUNG BINTANGOR, KUCHING",13,1306,1306054
1306061001,"KAMPUNG RH. ALOH, NG. AYAM,JULAU",13,1306,1306061
1306061002,"KAMPUNG RH. BELUN, NG. SEPULAU, LIJAN",13,1306,1306061
1306061003,"KAMPUNG RH. ENJOP, NG. BEDUIE",13,1306,1306061
1306061004,"KAMPUNG RH. GANI, WONG BAR",13,1306,1306061
1306061005,"RH. UGAP,NG. SERAU",13,1306,1306061
1306061006,"KAMPUNG RH. CHANGGAN, NG. IJIT, JULAU, SARIKEI",13,1306,1306061
1306061007,"KAMPUNG RH. LIDOH, SEKERUPOK, KM 8, JLN. JULAU,",13,1306,1306061
1306061008,"MERURUN, JULAU",13,1306,1306061
1306061009,"KAMPUNG NG. SELAUT & SG. MANOK, JULAU",13,1306,1306061
1306061010,"KAMPUNG RH. ALBERT, NG. MUJOK, JULAU",13,1306,1306061
1306061011,"KAMPUNG RH. BUNJAI, NG. BULO",13,1306,1306061
1306061012,"NG. IJIT,JULAU",13,1306,1306061
1306061013,"RUMAH LUGUM, NAMGA TABA, ULU KANO, JULAU.",13,1306,1306061
1306061014,"KAMPUNG BATU MATOP,JULAU",13,1306,1306061
1306061015,"KAMPUNG KERANGAN RIAN, JULAU",13,1306,1306061
1306061016,"KAMPUNG RH. ANJAN, SG. JIKANG,JULAU",13,1306,1306061
1306061017,"KAMPUNG RUMAH BUNGKONG, NANGA SEJUGAM, JULAU",13,1306,1306061
1306061018,"KAMPUNG SG. STRASS, JULAU",13,1306,1306061
1306061019,"RH. TANGAI, NG. AYAM,JULAU",13,1306,1306061
1306061020,"SLAUT ULU,JULAU",13,1306,1306061
1306061021,KAMPUNG NG. LASI BESAI,13,1306,1306061
1306061022,"KAMPUNG RH. ANSILIN, NG. SANGKONG",13,1306,1306061
1306061023,"KAMPUNG RH. BANGUM, NG. KESINDU, MUJO",13,1306,1306061
1306061024,"KAMPUNG RH. BANYANG, NG. LIJAN",13,1306,1306061
1306061025,"KAMPUNG RH. DEMPI, NG. SENIBONG",13,1306,1306061
1306061026,"KAMPUNG SLAUT ILI, JULAU",13,1306,1306061
1306061027,"LEPONG MUJAN, JULAU",13,1306,1306061
1306061028,"KAMPUNG NG. LUAU,JULAU",13,1306,1306061
1306061029,"KAMPUNG RH. KELUKUT, NG. TELESA",13,1306,1306061
1306061030,"KAMPUNG RH. LINGGI, NG. SANGKONG, JULAU",13,1306,1306061
1306061031,"KAMPUNG RH. MANDING, NG. BANYU",13,1306,1306061
1306061032,"RH. SAONG, SG. STRASS, JULAU",13,1306,1306061
1306061033,"SG. BULUH, WAK, PAKAN, JULAU",13,1306,1306061
1306061034,"KAMPUNG RH. JAYAN, NG. ENSIRING",13,1306,1306061
1306061035,"KAMPUNG RH. JELIAN, NG. MATOP",13,1306,1306061
1306061036,"MERURUN, KERAGAN ARA, JULAU",13,1306,1306061
1306061037,"RH. MARAU, NG. APO 2",13,1306,1306061
1306061038,"RUMAH LUYOH, TANJUNG UDOL, JULAU",13,1306,1306061
1306061039,"KAMPUNG RH. LAIT, NG. SELEPONG",13,1306,1306061
1306061040,"KAMPUNG RH. MOK, SUNGAI LASI, JULAU",13,1306,1306061
1306061041,"KAMPUNG RH. AYUB, NG. LASI MIT",13,1306,1306061
1306061042,"KAMPUNG ULU SG. KANOWIT, JULAU",13,1306,1306061
1306061043,"RH. MICHEAL, KERANGAN MANOK, JULAU",13,1306,1306061
1306061044,"RH. NGUMBANG, NG. AYAM,JULAU",13,1306,1306061
1306061045,KAMPUNG NG. BEKATAN,13,1306,1306061
1306061046,KAMPUNG PEKAN JULAU,13,1306,1306061
1306061047,"KAMPUNG RH. MUNSANG, SG. MELUAN",13,1306,1306061
1306061048,"KAMPUNG RUMAH DIUS KAWIN, SUNGAI JIKANG, JULAU",13,1306,1306061
1306061049,"KERANGAN BULOH,JULAU",13,1306,1306061
1306061050,"RH. UKON, PUNGGANG BATANG, JULAU, SARIKEI",13,1306,1306061
1306061051,"KAMPUNG CINA SELAUT, JULAU",13,1306,1306061
1306061052,"KAMPUNG RH. LIDUM, NG. ENSELUAI, JULAU",13,1306,1306061
1306061053,"KAMPUNG RH. MARAU, NG. APO 1",13,1306,1306061
1306061054,"KAMPUNG RH. RARAK, NG. BILAT",13,1306,1306061
1306061055,"RUMAH SUMANG, RANTAU PANJAI, MERURUN, JULAU.",13,1306,1306061
1306061056,"NG. SEGERA, ULU JULAU",13,1306,1306061
1306061057,"NG. TUTONG, PAKAN,JULAU",13,1306,1306061
1306061058,"KAMPUNG NG. BILAGUAI, SG. MERURUN",13,1306,1306061
1306061059,"KAMPUNG NG. ENTABAI, PAKAN, JULAU 1",13,1306,1306061
1306061060,"KAMPUNG RH. SELI, NG. LIOH",13,1306,1306061
1306061061,"RH. MABONG, BATU 8 ?Ú??, JIKANG, JULAU",13,1306,1306061
1306061062,"KAMPUNG BUKIT SERI, JALAN STOLAK",13,1306,1306061
1306061063,"KAMPUNG RH. PANTING, ULU LASI BESAI",13,1306,1306061
1306061064,"KAMPUNG NANGA BILAT, JULAU",13,1306,1306061
1306061065,"KAMPUNG NG. RAYAH ULU,JULAU",13,1306,1306061
1306061066,"KAMPUNG RH. GASENG, SUCHONG, BALUT",13,1306,1306061
1306061067,"KAMPUNG RH. KALAI, RT. KUYANG",13,1306,1306061
1306061068,"RUMAH UBAT, NG. SERAU, JULAU",13,1306,1306061
1306061069,"RH. LUKE, SG. SEBIRAH, JULAU",13,1306,1306061
1306061070,"RH. MULING, SUCHONG, BALUT, JULAU",13,1306,1306061
1306061071,"KAMPUNG ULU RAYAH, JULAU",13,1306,1306061
1306061072,"KAMPUNG RH. NYANDANG, NG. LASI MIT",13,1306,1306061
1306061073,"KAMPUNG NG. RUYAK, JULAU",13,1306,1306061
1306061074,"KAMPUNG RH. BANJANG, SG. JIKANG,JULAU",13,1306,1306061
1306061075,"KAMPUNG BARU, JULAU",13,1306,1306061
1306061076,"KAMPUNG RH. ENGDAWIE, NG. SLAUT ,JULAU",13,1306,1306061
1306061077,"KAMPUNG RH. ENTILI, RAYAH ILI, JULAU",13,1306,1306061
1306061078,"KAMPUNG RH. SUMBANG, NG. TEKALONG",13,1306,1306061
1306061079,"KAMPUNG RH. UNJONG, NG. ENSIRING",13,1306,1306061
1306061080,"KAMPUNG RUMAH KARON, ULU SENGAIH, JULAU",13,1306,1306061
1306061081,"KAMPUNG RH. UGIAN, ULU MERURUN",13,1306,1306061
1306061082,"KAMPUNG RUMAH BUNDIK, SUNGAI LATOH, PAKAN, JULAU",13,1306,1306061
1306061083,"KAMPUNG NG. RAYAH ULU, JULAU",13,1306,1306061
1306061084,"KAMPUNG RH. IJAM, NG. SEBUNTANG",13,1306,1306061
1306061085,"KAMPUNG RH. JANGGU, ULU LASI BESAI",13,1306,1306061
1306061086,"KAMPUNG RH. LANI, NG. ENGKARAMOH",13,1306,1306061
1306061087,"KAMPUNG SG. BILADIAN, JULAU",13,1306,1306061
1306061088,"KAMPUNG NG. JU, MUJOK, JULAU",13,1306,1306061
1306061089,"KAMPUNG RH. BRAYAN, RANTAU RUSA",13,1306,1306061
1306061090,"KAMPUNG RH. LALAK, NG. MUJOK, JULAU",13,1306,1306061
1306061091,"RH. MINGGAN, NG. SAYONG, ENTABAI, JULAU",13,1306,1306061
1306061092,"KAMPUNG LBK. LELAYANG, SG. LIJAN, JUA",13,1306,1306061
1306061093,"KAMPUNG RH. DAKUN, RT. LELANGAN",13,1306,1306061
1306061094,"KAMPUNG RH. TIMBANG, NG. NUNYAU",13,1306,1306061
1306061095,"KAMPUNG NANGA KELANGAS, SUNGAI MERURUN, JULAU",13,1306,1306061
1306061096,"KAMPUNG RH. ANSAT, NG. ENGKARAS, MASI",13,1306,1306061
1306061097,"KAMPUNG RH. BANTAN, RT. KELANSAU, LIJ",13,1306,1306061
1306061098,"KAMPUNG RH. KAPOL, NG. BUA",13,1306,1306061
1306061099,"KAMPUNG RH. LAJA, NG. TUKAP, LIJAN",13,1306,1306061
1306061100,"RH. PATRICK, NG. MELUAN, JULAU",13,1306,1306061
1306061101,"KAMPUNG RH. ANYUT, SG. BALUT",13,1306,1306061
1306061102,"RANTAU ABAU, JULAU",13,1306,1306061
1306061103,"KAMPUNG RH. ENTERI, NG. SEPITOH",13,1306,1306061
1306061104,"KAMPUNG SG. MASIT, JULAU",13,1306,1306061
1306061105,"KAMPUNG ULU NG. APO, BILAT, JULAU",13,1306,1306061
1306061106,"LEPONG BILAT, MUJOK, JULAU",13,1306,1306061
1306061107,"BATU 16, JALAN ENTABAI, PAKAN",13,1306,1306061
1306061108,"KAMPUNG RH. BARAK, ULU MERURUN",13,1306,1306061
1306061109,"KAMPUNG RH. BENNET, BATU 17,SG. JIKANG,JULAU",13,1306,1306061
1306061110,"KAMPUNG RH. MENGGA, NG. BEDUIE",13,1306,1306061
1306061111,NANGA ENTABAI,13,1306,1306061
1306062001,"RUMAH UNJAN, NANGA LANGGU, PAKAN.",13,1306,1306062
1306062002,"SG. MERURUN, PAKAN 2",13,1306,1306062
1306062003,"KAMPUNG NG. SEMATU, MERURUN",13,1306,1306062
1306062004,"KAMPUNG SG. GERUGU, GENEGA, PAKAN",13,1306,1306062
1306062005,"SG. PUAK, ULU ENTABAI",13,1306,1306062
1306062006,"SUNGAI AMUT, PAKAN",13,1306,1306062
1306062007,"RANTAU CHIRE, ULU ENTABAI",13,1306,1306062
1306062008,"KAMPUNG SG. KEDANG, PAKAN",13,1306,1306062
1306062009,"KAMPUNG SG. MERURUN, ENTABAI, PAKAN",13,1306,1306062
1306062010,"NG. ENGKAMOP, ENTABAI, PAKAN",13,1306,1306062
1306062011,"ULU MERURUN, PAKAN",13,1306,1306062
1306062012,"BATU 7, JALAN ENTABAI, PAKAN",13,1306,1306062
1306062013,"MUNTI, LEMUJAN",13,1306,1306062
1306062014,"MUNGGU EMPLAM, DAYU ATAS, PAKAN",13,1306,1306062
1306062015,"NG. DONG, NG. DONG, ENTAIH",13,1306,1306062
1306062016,"NG. MARAU, PAKAN",13,1306,1306062
1306062017,"RH. GUYANG, SG. RUSA, PAKAN",13,1306,1306062
1306062018,"SG. NUNGGANG, PAKAN 1",13,1306,1306062
1306062019,"KAMPUNG SG. GERUGU, ULU SENGAIH, PAKAN",13,1306,1306062
1306062020,"KAMPUNG NG. KEMALIH, PAKAN",13,1306,1306062
1306062021,"ULU KAKOP, PAKAN",13,1306,1306062
1306062022,"KAMPUNG NG. SELILIN, ENTABAI, PAKAN",13,1306,1306062
1306062023,"KAMPUNG LUBOK NIBONG, SENGAIH, PAKAN",13,1306,1306062
1306062024,KERANGAN LANGGIR,13,1306,1306062
1306062025,"SG. KUPI, ULU KEMALIH, PAKAN",13,1306,1306062
1306062026,"SG. MERAH, DAYU, PAKAN",13,1306,1306062
1306062027,"SG. RUSA, PAKAN",13,1306,1306062
1306062028,"ENTURONG, LEMUJAN",13,1306,1306062
1306062029,"KAMPUNG DAYU, PAKAN",13,1306,1306062
1306062030,"RH. GUNTOR, SG. KEPAYANG, LEMUJAN, PAKAN",13,1306,1306062
1306062031,"SG. KAKUP, ENTABAI, PAKAN",13,1306,1306062
1306062032,SUNGAI AMUT,13,1306,1306062
1306062033,"ULU MARAU, PAKAN",13,1306,1306062
1306062034,"KAMPUNG SG. MERURUN, PAKAN 1",13,1306,1306062
1306062035,"RH. NYARU, NG. WAK, PAKAN",13,1306,1306062
1306062036,"GENTING KOPI, PAKAN",13,1306,1306062
1306062037,"LUBOK BESAI, ENTAIH",13,1306,1306062
1306062038,"MERAMPU, SUGAI",13,1306,1306062
1306062039,"RH. BALING, BERURU, ULU JULAU, PAKAN",13,1306,1306062
1306062040,"SG. ENGKABANG, ENTAIH, PAKAN",13,1306,1306062
1306062041,"SG. GENEGA, BAROH",13,1306,1306062
1306062043,"NG. DARAU, PAKAN",13,1306,1306062
1306062044,SG. MARAM,13,1306,1306062
1306062045,"SG. BANGKIT, ENTAIH",13,1306,1306062
1306062046,"SG. BANGKIT, PAKAN",13,1306,1306062
1306062047,"SG. KAWI, WAK",13,1306,1306062
1306062048,"BUKIT KOPI ENTABAI, PAKAN",13,1306,1306062
1306062049,"KAMPUNG SG. EMPANG, PAKAN",13,1306,1306062
1306062050,"LUBOK GERAJI, PAKAN",13,1306,1306062
1306062051,"LUBOK PERAWAN, PAKAN",13,1306,1306062
1306062052,"NG. ABAU, PAKAN",13,1306,1306062
1306062053,"PAKAN NUNGGGANG, PAKAN",13,1306,1306062
1306062054,"MOA, SUGAI",13,1306,1306062
1306062055,NANGA BALONG,13,1306,1306062
1306062056,"NG. RINTONG, PAKAN",13,1306,1306062
1306062057,"SG. RAU, PAKAN",13,1306,1306062
1306062058,BUKU 1,13,1306,1306062
1306062059,DASU,13,1306,1306062
1306062060,"LEMPA ANTU, LEMUJAN, PAKAN",13,1306,1306062
1306062061,"NG. JAGOI, PAKAN",13,1306,1306062
1306062062,"NG. NANSANG, ENGKAMOP, PAKAN",13,1306,1306062
1306062063,NUNGGANG 2,13,1306,1306062
1306062064,"RANTAU BETEBANG, PAKAN",13,1306,1306062
1306062065,"SG. NUNGGANG, PAKAN 2",13,1306,1306062
1306062066,"KAMPUNG NG. BEKAKAP, PAKAN",13,1306,1306062
1306062067,"KAMPUNG NG. SENGAIH, PAKAN",13,1306,1306062
1306062068,"BATU 4, JALAN MALING",13,1306,1306062
1306062069,"NG. KEMULIH, PAKAN",13,1306,1306062
1306062070,"SG. DAYAT, ULU WAK, PAKAN",13,1306,1306062
1306062071,"DASU, ENTAIH, PAKAN",13,1306,1306062
1306062072,"KAMPUNG SG. IPOH, ULU JULAU",13,1306,1306062
